image_index,beautiful_cat_score,cute_cat_score,lovely_cat_score,charming_cat_score,adorable_cat_score,elegant_cat_score,graceful_cat_score,pretty_cat_score,handsome_cat_score,gorgeous_cat_score,photogenic_cat_score,delightful_cat_score,attractive_cat_score,sweet_cat_score,stunning_cat_score,majestic_cat_score,fluffy_cat_score,playful_cat_score,happy_cat_score,appealing_cat_score,total_score,image_url
80,0.8979915,0.38662142,0.8198584,0.5617704,0.54784256,0.8181586,0.72812766,0.84497803,0.7169415,0.7658582,0.8607036,0.53626025,0.74212795,0.5898105,0.9715296,0.7685259,0.37621617,0.84179294,0.36987546,0.39519298,13.540184,https://storage.googleapis.com/pretty_cats/image_80.jpg
81,0.9203414,0.54833007,0.8445145,0.749472,0.7787305,0.9654698,0.71440744,0.5681046,0.87773335,0.90347034,0.74481547,0.53164536,0.6909009,0.546125,0.98486286,0.7520492,0.38185012,0.24848396,0.23286302,0.27323037,13.257402,https://storage.googleapis.com/pretty_cats/image_81.jpg
82,0.9928318,0.6603559,0.89761627,0.9580582,0.96356314,0.8190282,0.89732534,0.9227466,0.82836056,0.96497416,0.9731548,0.8927004,0.9320628,0.90594804,0.9970708,0.7310057,0.93566364,0.86928326,0.8212184,0.5797838,17.542751,https://storage.googleapis.com/pretty_cats/image_82.jpg
83,0.420245,0.36643603,0.39966154,0.52415156,0.43064627,0.37493908,0.3546391,0.5615205,0.6231512,0.22947383,0.6265327,0.42793268,0.29530653,0.759514,0.7864124,0.15403047,0.27050656,0.08215062,0.37248513,0.24741662,8.307151,https://storage.googleapis.com/pretty_cats/image_83.jpg
84,0.90169895,0.7226161,0.7788586,0.71144104,0.6685752,0.79613894,0.94597805,0.3936272,0.32306007,0.7567612,0.5119425,0.9038456,0.33671775,0.8064317,0.8729803,0.22051287,0.6924763,0.39082274,0.84393734,0.5060598,13.084481,https://storage.googleapis.com/pretty_cats/image_84.jpg
85,0.7838971,0.35302383,0.6356276,0.24967301,0.4195913,0.24749085,0.40319645,0.59636563,0.091404125,0.27093208,0.7001073,0.84733945,0.7672027,0.6149808,0.60763675,0.18043558,0.5777536,0.9587605,0.9556361,0.7093838,10.970439,https://storage.googleapis.com/pretty_cats/image_85.jpg
86,0.69964373,0.35919994,0.27133465,0.17830439,0.40083593,0.595346,0.85626036,0.1876046,0.18082348,0.3163276,0.14948626,0.65000874,0.20171615,0.29156047,0.2920224,0.34161854,0.41426465,0.4435689,0.6668706,0.5398556,8.036653,https://storage.googleapis.com/pretty_cats/image_86.jpg
87,0.85720474,0.4682074,0.75046563,0.82417524,0.57410187,0.61702466,0.5925308,0.6122852,0.6517845,0.66697145,0.68138236,0.74563575,0.7498536,0.6205318,0.8092671,0.25513664,0.3816507,0.65321803,0.3784268,0.5207091,12.410564,https://storage.googleapis.com/pretty_cats/image_87.jpg
88,0.3253041,0.15001714,0.3850129,0.27949074,0.12713823,0.9488037,0.8769222,0.25166783,0.8622432,0.38445482,0.11174874,0.32745153,0.2098809,0.2240014,0.19208163,0.4206637,0.4916585,0.017042378,0.3830155,0.4459136,7.414513,https://storage.googleapis.com/pretty_cats/image_88.jpg
89,0.8249508,0.5636496,0.5646359,0.7192939,0.32012933,0.54944986,0.7414284,0.5819547,0.44597957,0.6292586,0.10778952,0.5414159,0.14149421,0.6798499,0.5867911,0.20905623,0.19627921,0.61147577,0.76201206,0.37742996,10.1543255,https://storage.googleapis.com/pretty_cats/image_89.jpg
90,0.50849164,0.35105857,0.28018034,0.4014829,0.29224643,0.8452519,0.82226914,0.80705017,0.102610074,0.21839575,0.32156444,0.65168786,0.5595998,0.17993042,0.32494333,0.74426013,0.1333623,0.9857179,0.9640279,0.84263664,10.336768,https://storage.googleapis.com/pretty_cats/image_90.jpg
91,0.70296556,0.47540694,0.6124898,0.5787058,0.4051968,0.59009427,0.60839415,0.23690704,0.089618176,0.32220224,0.15183441,0.78101796,0.21312438,0.6171977,0.38779947,0.008813933,0.40323314,0.5143212,0.16604556,0.46337783,8.328746,https://storage.googleapis.com/pretty_cats/image_91.jpg
92,0.64712864,0.4003047,0.59485465,0.64845544,0.3836981,0.7203667,0.9151701,0.5676001,0.68302983,0.64722186,0.1829373,0.6538495,0.39677325,0.3923778,0.81560284,0.70442307,0.35561186,0.3137478,0.6027779,0.40552968,11.031461,https://storage.googleapis.com/pretty_cats/image_92.jpg
93,0.5150368,0.44286284,0.55970657,0.4522751,0.5972771,0.17178182,0.48447585,0.3140896,0.8148901,0.4359794,0.53572947,0.41485208,0.3154221,0.68676203,0.7499967,0.089529365,0.32030576,0.21134752,0.39796993,0.46983045,8.980121,https://storage.googleapis.com/pretty_cats/image_93.jpg
94,0.30311945,0.22144076,0.5005584,0.36049476,0.1863477,0.25341544,0.77136415,0.19692391,0.5138886,0.40506256,0.1506501,0.81001616,0.16709414,0.1507751,0.31546202,0.092948444,0.3833617,0.047976304,0.14743382,0.2289451,6.207279,https://storage.googleapis.com/pretty_cats/image_94.jpg
95,0.86890286,0.50532323,0.6138882,0.4017795,0.38298213,0.9650881,0.21932542,0.38051525,0.11824959,0.4579074,0.19034778,0.79580724,0.60851634,0.2511864,0.587333,0.25699183,0.24079378,0.91408795,0.38870916,0.86355513,10.01129,https://storage.googleapis.com/pretty_cats/image_95.jpg
96,0.91926765,0.40224674,0.9006792,0.89639676,0.25870913,0.89063174,0.90811,0.3191703,0.35502943,0.5916744,0.6445188,0.9392504,0.2368898,0.33278036,0.76064545,0.24553524,0.2684722,0.90523154,0.97137547,0.26424563,12.010861,https://storage.googleapis.com/pretty_cats/image_96.jpg
97,0.96764094,0.38329092,0.5441306,0.6503033,0.72004,0.80682313,0.82026684,0.71697974,0.7309202,0.8961717,0.7250768,0.6673467,0.6435271,0.79933524,0.92506605,0.8446774,0.4988518,0.6419258,0.74243087,0.7416356,14.466439,https://storage.googleapis.com/pretty_cats/image_97.jpg
98,0.66705024,0.5184795,0.6608965,0.5900458,0.6957411,0.5099622,0.62362134,0.39840233,0.3373037,0.35989523,0.67634517,0.71793896,0.44839844,0.651735,0.3934797,0.45967817,0.88014793,0.4598587,0.42942283,0.5570793,11.035481,https://storage.googleapis.com/pretty_cats/image_98.jpg
99,0.8699578,0.62696815,0.8996249,0.7646137,0.86293924,0.061305065,0.43334487,0.64902097,0.8466091,0.6776703,0.7680621,0.7860027,0.51878,0.79352844,0.9400375,0.15532455,0.7386072,0.2949645,0.45002937,0.30105776,12.43845,https://storage.googleapis.com/pretty_cats/image_99.jpg
100,0.46489686,0.100413516,0.08901652,0.03560899,0.08421624,0.34604737,0.7394544,0.22190577,0.02724556,0.20271896,0.031422313,0.56975865,0.25550652,0.24225253,0.025637394,0.17911683,0.6857086,0.20641562,0.89234537,0.7467174,6.1464057,https://storage.googleapis.com/pretty_cats/image_100.jpg
101,0.8831822,0.82041806,0.67020535,0.68354326,0.7768062,0.42829224,0.5043124,0.6215203,0.120099984,0.29260755,0.49713045,0.44031414,0.36756283,0.7122271,0.7998192,0.14293984,0.3199828,0.8357618,0.8719094,0.59444964,11.383084,https://storage.googleapis.com/pretty_cats/image_101.jpg
102,0.62341624,0.30854416,0.591142,0.45575586,0.7647441,0.353978,0.50906795,0.48710585,0.90504414,0.74471945,0.090728566,0.561745,0.30837163,0.47946605,0.5486041,0.058971643,0.5049242,0.21970776,0.43917742,0.65811414,9.613328,https://storage.googleapis.com/pretty_cats/image_102.jpg
103,0.91513073,0.3409179,0.68734556,0.62340283,0.8911757,0.7043155,0.9288915,0.82840836,0.85935056,0.892562,0.6413829,0.3788302,0.7914489,0.5671033,0.9805784,0.5011668,0.9086315,0.13048135,0.17331472,0.5153346,13.259773,https://storage.googleapis.com/pretty_cats/image_103.jpg
104,0.87629884,0.5349566,0.84328204,0.9108267,0.6455054,0.4785198,0.7528436,0.5395386,0.7052112,0.65712595,0.81408083,0.8304089,0.46768883,0.6870418,0.90343857,0.18075539,0.3900061,0.5827897,0.56883407,0.3491668,12.718319,https://storage.googleapis.com/pretty_cats/image_104.jpg
105,0.5941825,0.5409532,0.40781927,0.22265854,0.54285,0.6938284,0.88394344,0.12621339,0.20400502,0.32864895,0.12815216,0.85554564,0.18552864,0.4958492,0.17964184,0.117860354,0.89343446,0.7060072,0.8269374,0.74757093,9.681631,https://storage.googleapis.com/pretty_cats/image_105.jpg
106,0.72650594,0.6539509,0.7362106,0.4886666,0.38851923,0.36589602,0.6398635,0.76059234,0.7940985,0.5917905,0.621989,0.44410375,0.30658218,0.6499953,0.8801947,0.45763284,0.27513543,0.8691158,0.63941157,0.48886818,11.779122,https://storage.googleapis.com/pretty_cats/image_106.jpg
107,0.94295853,0.9194995,0.766519,0.9705183,0.7822642,0.8912106,0.66778016,0.3323485,0.27582106,0.56452477,0.70230913,0.6727265,0.37590152,0.88515514,0.93724847,0.20933042,0.45223445,0.7909422,0.7151226,0.6673633,13.521776,https://storage.googleapis.com/pretty_cats/image_107.jpg
108,0.9012627,0.5772631,0.45144978,0.586143,0.5976313,0.6453635,0.65201944,0.44056892,0.64599365,0.41586182,0.7616593,0.5113434,0.61875075,0.60172385,0.9467856,0.41648328,0.53289473,0.24451907,0.34851173,0.6860707,11.582299,https://storage.googleapis.com/pretty_cats/image_108.jpg
109,0.8047493,0.43595123,0.30930805,0.34982157,0.68359685,0.30572325,0.51103127,0.81072193,0.4419943,0.76838475,0.2200503,0.17697479,0.12737569,0.2371885,0.5708379,0.5711977,0.7243248,0.08876196,0.04987214,0.4203751,8.608241,https://storage.googleapis.com/pretty_cats/image_109.jpg
110,0.8917347,0.17498034,0.47567573,0.48295966,0.1797335,0.9134355,0.9341641,0.5838481,0.6785712,0.43162256,0.75832886,0.7650614,0.699659,0.46963,0.6864821,0.94527507,0.58765936,0.24980415,0.8292955,0.44507256,12.182993,https://storage.googleapis.com/pretty_cats/image_110.jpg
111,0.5150897,0.21235579,0.5856775,0.26487464,0.5695333,0.030054988,0.13215844,0.4705993,0.4363007,0.5709398,0.15308073,0.32168388,0.27144063,0.34446153,0.45457146,0.051498532,0.3160571,0.059349798,0.06405914,0.7202157,6.544003,https://storage.googleapis.com/pretty_cats/image_111.jpg
112,0.80934924,0.5231734,0.4851204,0.7304536,0.39299273,0.8177534,0.8583422,0.34904635,0.7806406,0.45270038,0.46263427,0.7552155,0.4638128,0.47070572,0.604185,0.48396233,0.6843926,0.41920766,0.4953314,0.69558203,11.734602,https://storage.googleapis.com/pretty_cats/image_112.jpg
113,0.86651486,0.64854944,0.4317119,0.6564643,0.07407672,0.6336339,0.5859251,0.501461,0.028244797,0.3889507,0.07795085,0.5756202,0.051177677,0.29899526,0.24422427,0.08431028,0.52179766,0.8465361,0.77788013,0.1715502,8.465574,https://storage.googleapis.com/pretty_cats/image_113.jpg
114,0.5194404,0.09940035,0.46253756,0.42519915,0.33348203,0.34449166,0.75977,0.4579292,0.9675066,0.34004116,0.71050906,0.489004,0.69854677,0.47024623,0.6964424,0.59757257,0.19739307,0.041571185,0.70319766,0.22006375,9.534347,https://storage.googleapis.com/pretty_cats/image_114.jpg
115,0.70629454,0.7316226,0.58333826,0.8389848,0.55828655,0.37391734,0.44229585,0.03790884,0.10291924,0.2765783,0.54809195,0.6605587,0.07461621,0.4413344,0.6563184,0.016396819,0.2051276,0.08479733,0.02970023,0.6511504,8.020239,https://storage.googleapis.com/pretty_cats/image_115.jpg
116,0.41947514,0.1623689,0.7149547,0.45732367,0.40740064,0.80454034,0.73497677,0.5028085,0.64155966,0.28261173,0.39790872,0.69064754,0.75569475,0.26009682,0.6128605,0.37942913,0.15717828,0.7568914,0.6337499,0.5447144,10.317191,https://storage.googleapis.com/pretty_cats/image_116.jpg
117,0.8600471,0.64023924,0.44069445,0.78300905,0.64350563,0.9790653,0.88168836,0.27616066,0.36784622,0.4706701,0.68008614,0.59594226,0.25621322,0.7795484,0.87311,0.8305665,0.48983952,0.90056306,0.67191184,0.8280613,13.248769,https://storage.googleapis.com/pretty_cats/image_117.jpg
118,0.7152135,0.5533912,0.32583135,0.46633717,0.7173113,0.75308704,0.8629909,0.832507,0.070461586,0.47933042,0.07161884,0.4317952,0.15022545,0.3353751,0.7041991,0.34311086,0.6667846,0.8023687,0.30005372,0.27222893,9.854223,https://storage.googleapis.com/pretty_cats/image_118.jpg
119,0.6648583,0.35937467,0.5405071,0.4275041,0.6787309,0.40755033,0.76460713,0.5212108,0.58928204,0.5467268,0.7063626,0.92765397,0.75826174,0.7457569,0.7278591,0.28871283,0.88966125,0.9323896,0.9624353,0.7065445,13.145989,https://storage.googleapis.com/pretty_cats/image_119.jpg
120,0.8774311,0.761975,0.43107376,0.65939146,0.39991233,0.5281204,0.4033378,0.04950576,0.1662234,0.44267365,0.3663059,0.6713145,0.39560106,0.65305215,0.71616197,0.038116552,0.20755832,0.18539524,0.2251137,0.5761973,8.754461,https://storage.googleapis.com/pretty_cats/image_120.jpg
121,0.41598317,0.7848452,0.7458293,0.16767415,0.93686736,0.013092134,0.08150505,0.7433176,0.3056524,0.48865655,0.39974117,0.6485342,0.3317186,0.69981164,0.3249383,0.10564767,0.79159206,0.19548188,0.38334098,0.31508526,8.879314,https://storage.googleapis.com/pretty_cats/image_121.jpg
122,0.89185774,0.44581744,0.3392079,0.53621566,0.14616483,0.9161491,0.5882564,0.26839876,0.19884726,0.6389246,0.29974377,0.8448623,0.20808618,0.6553726,0.47632846,0.012254476,0.47482666,0.20366268,0.27267733,0.42648816,8.844142,https://storage.googleapis.com/pretty_cats/image_122.jpg
123,0.93503183,0.878985,0.9084753,0.7716594,0.9719935,0.075794555,0.2586521,0.9175555,0.6122119,0.93709236,0.88455075,0.7627231,0.63173234,0.8965548,0.97632,0.33210772,0.5630711,0.8426673,0.35185722,0.4698927,13.978929,https://storage.googleapis.com/pretty_cats/image_123.jpg
124,0.8907838,0.67126983,0.8312075,0.82271504,0.907007,0.3204478,0.34712073,0.9351233,0.621872,0.6961367,0.93630975,0.5650292,0.7523375,0.9101823,0.99252796,0.38116738,0.90497404,0.80218136,0.42679375,0.3866232,14.10181,https://storage.googleapis.com/pretty_cats/image_124.jpg
125,0.6368032,0.54941916,0.93432456,0.6453871,0.6956515,0.20544063,0.25842282,0.7159239,0.32327995,0.24431404,0.89861816,0.88858956,0.82109094,0.2625884,0.81433845,0.445,0.13145106,0.99244833,0.9398037,0.7061109,12.109006,https://storage.googleapis.com/pretty_cats/image_125.jpg
126,0.66940516,0.18449129,0.14247245,0.14664751,0.28795627,0.3589203,0.65308756,0.31788185,0.1611781,0.1994176,0.07945467,0.35930663,0.1260513,0.38609773,0.16879459,0.086660445,0.40311703,0.0962942,0.54072016,0.55454487,5.9225,https://storage.googleapis.com/pretty_cats/image_126.jpg
127,0.7687196,0.75372905,0.72743726,0.8436867,0.6382489,0.2594876,0.73816586,0.7577569,0.48618576,0.6988146,0.47770882,0.66300577,0.54315203,0.72422045,0.6972793,0.46285808,0.48469546,0.6351796,0.775856,0.41864216,12.554829,https://storage.googleapis.com/pretty_cats/image_127.jpg
128,0.82400376,0.4011864,0.59612095,0.6253492,0.6433337,0.56536716,0.5650691,0.6137892,0.7469637,0.8017034,0.3679589,0.715523,0.4663187,0.5220418,0.8736298,0.20236497,0.21418665,0.75790256,0.6133415,0.6678614,11.784015,https://storage.googleapis.com/pretty_cats/image_128.jpg
129,0.5413416,0.16464812,0.5083572,0.21724766,0.259917,0.8098215,0.57704526,0.49634892,0.53624034,0.5377313,0.16565058,0.7069762,0.39364767,0.4835198,0.16456811,0.27452987,0.27386066,0.04492681,0.3210254,0.44542307,7.9228263,https://storage.googleapis.com/pretty_cats/image_129.jpg
130,0.5916075,0.43266773,0.6796004,0.4739473,0.48468783,0.25003836,0.25121978,0.29532596,0.3854754,0.2068518,0.7813785,0.39236867,0.4209366,0.5571423,0.8684298,0.039134916,0.13315435,0.2678643,0.18855704,0.4674343,8.167823,https://storage.googleapis.com/pretty_cats/image_130.jpg
131,0.917297,0.78009665,0.60726476,0.8834051,0.6431459,0.81738406,0.13898343,0.4601586,0.5681603,0.79060423,0.61532897,0.89591813,0.8342785,0.8746708,0.5646251,0.1739987,0.25998157,0.7845764,0.65755564,0.3807657,12.648199,https://storage.googleapis.com/pretty_cats/image_131.jpg
132,0.63725394,0.67540425,0.54074955,0.5420017,0.23079377,0.30266276,0.42944527,0.47601494,0.017113777,0.4444701,0.12032652,0.6376762,0.33271173,0.39956546,0.57051593,0.009470707,0.37475988,0.9361027,0.20197396,0.30137488,8.180388,https://storage.googleapis.com/pretty_cats/image_132.jpg
133,0.10418929,0.096391015,0.6572089,0.28528875,0.3783662,0.4244022,0.5255039,0.40994677,0.5374506,0.07142467,0.42859864,0.39823088,0.7242715,0.10598877,0.6246688,0.13166897,0.14624411,0.38967398,0.8310585,0.7230571,7.9936337,https://storage.googleapis.com/pretty_cats/image_133.jpg
134,0.85342675,0.8446755,0.7701975,0.6474879,0.95236576,0.3128594,0.53423333,0.8063998,0.8358154,0.8826645,0.41932607,0.68003464,0.4198022,0.8585174,0.9437757,0.07015751,0.66145146,0.42312697,0.2590048,0.52170104,12.697024,https://storage.googleapis.com/pretty_cats/image_134.jpg
135,0.80714583,0.42494696,0.32983762,0.5471508,0.3678542,0.93821937,0.81995726,0.1715472,0.6047528,0.64421546,0.23291518,0.7752823,0.28225723,0.3333489,0.42210633,0.40049928,0.59455264,0.29191002,0.8177445,0.68915564,10.4954,https://storage.googleapis.com/pretty_cats/image_135.jpg
136,0.7792392,0.5196056,0.33444044,0.60310763,0.6237176,0.9398572,0.9542019,0.39909238,0.88637775,0.88691145,0.11354254,0.5768483,0.11015891,0.42287838,0.86291605,0.2962278,0.5194289,0.12658976,0.34137234,0.40419415,10.700708,https://storage.googleapis.com/pretty_cats/image_136.jpg
137,0.83865833,0.35471287,0.8027827,0.7924614,0.4956518,0.6364268,0.87198114,0.7606149,0.3692511,0.5076145,0.72066396,0.91254944,0.7019601,0.7151327,0.86255527,0.53943294,0.60596347,0.9824587,0.98388207,0.5340169,13.988771,https://storage.googleapis.com/pretty_cats/image_137.jpg
138,0.8289139,0.5948827,0.565504,0.6698887,0.6273169,0.5088153,0.5600158,0.45812234,0.3196571,0.6192019,0.5683868,0.85227656,0.50391287,0.68981844,0.7790836,0.25016034,0.5232643,0.7628256,0.36432558,0.7093012,11.755673,https://storage.googleapis.com/pretty_cats/image_138.jpg
139,0.7220541,0.87893283,0.69824386,0.743629,0.6864641,0.73174876,0.50752777,0.48358554,0.3539741,0.75895405,0.09070827,0.92568743,0.38537738,0.9554367,0.6036074,0.08987371,0.3297921,0.968635,0.8684321,0.39539632,12.178059,https://storage.googleapis.com/pretty_cats/image_139.jpg
140,0.86258245,0.9215323,0.6620035,0.5253541,0.94924265,0.12777205,0.2505491,0.703526,0.27757204,0.73632544,0.4878092,0.6155393,0.19808236,0.91705614,0.5030064,0.059866417,0.47574708,0.9175756,0.55009574,0.7486435,11.4898815,https://storage.googleapis.com/pretty_cats/image_140.jpg
141,0.90524065,0.91828823,0.73330563,0.6221827,0.837824,0.6031861,0.33415306,0.48502037,0.33470285,0.5344939,0.50175667,0.7330325,0.23007739,0.90289056,0.80429155,0.07585498,0.20349817,0.80490506,0.6496976,0.7428289,11.957231,https://storage.googleapis.com/pretty_cats/image_141.jpg
142,0.88426554,0.67181677,0.6899466,0.8742539,0.86140233,0.23457648,0.83996,0.6269833,0.726118,0.9035611,0.33390483,0.64293617,0.24293314,0.7376442,0.9510969,0.26634386,0.92206097,0.76551807,0.5193961,0.4955827,13.190301,https://storage.googleapis.com/pretty_cats/image_142.jpg
143,0.7807268,0.73427624,0.5050872,0.5276231,0.67260057,0.30946577,0.32141298,0.32459491,0.27112278,0.4830054,0.24960975,0.6211554,0.2907362,0.6483041,0.45221558,0.06954409,0.6849678,0.30865526,0.5291812,0.6510009,9.4352865,https://storage.googleapis.com/pretty_cats/image_143.jpg
144,0.8359656,0.256765,0.6109555,0.5936231,0.33909413,0.8040669,0.9383684,0.45413408,0.8154499,0.71373063,0.68722755,0.9360511,0.73451954,0.5129447,0.7407099,0.8195044,0.90558374,0.4630895,0.75694263,0.6428482,13.561576,https://storage.googleapis.com/pretty_cats/image_144.jpg
145,0.918098,0.58376795,0.7819241,0.8033607,0.73145854,0.31266958,0.63918334,0.83650786,0.7689213,0.9237799,0.8623583,0.9152139,0.855544,0.89269835,0.84783816,0.42006657,0.778351,0.9161407,0.6468241,0.517508,14.952214,https://storage.googleapis.com/pretty_cats/image_145.jpg
146,0.49629506,0.3546989,0.70027584,0.6412473,0.6261103,0.09911148,0.29085258,0.77371436,0.7282862,0.43219444,0.4495238,0.57173437,0.27469933,0.5556571,0.6850765,0.04728347,0.40183678,0.33782962,0.12617616,0.20665346,8.799256,https://storage.googleapis.com/pretty_cats/image_146.jpg
147,0.66084135,0.69327754,0.5913624,0.5494555,0.9019767,0.478417,0.89278674,0.71261203,0.4626499,0.75563276,0.26057425,0.78777367,0.41544765,0.24356231,0.6198354,0.39153135,0.31966868,0.99605787,0.88098985,0.75871426,12.373167,https://storage.googleapis.com/pretty_cats/image_147.jpg
148,0.82584095,0.885806,0.266019,0.57063234,0.42164853,0.52773964,0.19905761,0.11730525,0.074980766,0.431485,0.074527495,0.74922556,0.072764136,0.6043684,0.3643821,0.07285131,0.46252993,0.7101382,0.487895,0.5755642,8.494761,https://storage.googleapis.com/pretty_cats/image_148.jpg
149,0.7084864,0.21222788,0.63576764,0.48505896,0.5167688,0.72956,0.86305785,0.2721511,0.88425946,0.53136754,0.254259,0.7432677,0.2717659,0.23614894,0.8335807,0.4023504,0.5658241,0.0805039,0.65399927,0.41804156,10.298446,https://storage.googleapis.com/pretty_cats/image_149.jpg
150,0.22068931,0.09099957,0.33842382,0.14955443,0.098746955,0.9588415,0.9470099,0.28051627,0.2424767,0.35001513,0.21070318,0.87151736,0.7946832,0.07886241,0.29469997,0.3027618,0.101292506,0.65089387,0.63256216,0.7084017,8.323651,https://storage.googleapis.com/pretty_cats/image_150.jpg
151,0.6033646,0.1952528,0.3822563,0.2546932,0.5344659,0.68696266,0.671205,0.4964543,0.2877698,0.533509,0.33171734,0.483526,0.41172335,0.26036006,0.7168757,0.1700157,0.20781475,0.054472364,0.10923553,0.55378807,7.9454637,https://storage.googleapis.com/pretty_cats/image_151.jpg
152,0.8691599,0.5379404,0.19412929,0.36506665,0.46748468,0.9641439,0.90039265,0.14359699,0.045995638,0.8184459,0.10115628,0.8219143,0.18424003,0.6286942,0.29588,0.106169276,0.87419325,0.116381966,0.36536643,0.60124195,9.401592,https://storage.googleapis.com/pretty_cats/image_152.jpg
153,0.9283364,0.697913,0.8393771,0.9076728,0.707199,0.9453249,0.72113955,0.6238519,0.7655263,0.9154087,0.44264215,0.59984004,0.63294196,0.58575755,0.9801032,0.9024291,0.70001477,0.5982911,0.815137,0.50759304,14.8165,https://storage.googleapis.com/pretty_cats/image_153.jpg
154,0.9768697,0.6555269,0.93144256,0.91106427,0.9731611,0.7322595,0.82176626,0.8570534,0.93775326,0.9636883,0.9568659,0.7995304,0.85537046,0.93125486,0.9970867,0.6189046,0.88239956,0.62484187,0.35316065,0.6678728,16.447874,https://storage.googleapis.com/pretty_cats/image_154.jpg
155,0.6855212,0.41240582,0.618573,0.73801166,0.7878659,0.18955918,0.4864435,0.483134,0.7216398,0.35773885,0.7830988,0.41649577,0.17239161,0.6120235,0.8550573,0.11145239,0.3174147,0.23202114,0.09270093,0.26183972,9.335388,https://storage.googleapis.com/pretty_cats/image_155.jpg
156,0.93426985,0.8115413,0.7554126,0.7175209,0.8252841,0.45175827,0.5954291,0.64224625,0.5232852,0.8953405,0.22896703,0.7946064,0.26871648,0.7921667,0.91623604,0.10108174,0.43498814,0.79424226,0.3144908,0.30315733,12.100742,https://storage.googleapis.com/pretty_cats/image_156.jpg
157,0.8938407,0.487123,0.676012,0.7920395,0.781373,0.6088635,0.81685823,0.6884754,0.87228,0.7927097,0.8016803,0.846604,0.75275207,0.7791581,0.96668756,0.3358395,0.42016038,0.79005367,0.8940704,0.6764613,14.673041,https://storage.googleapis.com/pretty_cats/image_157.jpg
158,0.9211494,0.6960523,0.9114855,0.8941832,0.6989218,0.6079391,0.16358632,0.6343075,0.3709862,0.73783726,0.86487,0.9152676,0.9073938,0.7299392,0.9067841,0.115677506,0.39765698,0.9577381,0.57869977,0.60462326,13.615099,https://storage.googleapis.com/pretty_cats/image_158.jpg
159,0.34515184,0.110265896,0.7112245,0.65681994,0.6346052,0.16856085,0.70545775,0.67988145,0.7276728,0.15753943,0.8909609,0.55489165,0.8508243,0.15444674,0.8108586,0.61048615,0.40058312,0.46709627,0.8974969,0.5422251,11.077049,https://storage.googleapis.com/pretty_cats/image_159.jpg
